x,y,z0,t,Δsp1,Δsp2,zmax
149.555,35.418,-1973.5546036500343,2013-11-13T15:55:24.0,-0.3560314786417318,-0.34256606090754194,-576.9957029960791
143.531,34.585,-1926.711224801755,2013-11-15T07:14:49.0,-0.0693060335377096,-0.02852018734413413,-1040.0256073866199
151.477,33.048,-1973.9656145557597,2013-11-16T05:19:45.0,1.21695612784667,1.0017172633637983,-553.0109574478868
148.623,35.222,-1975.486310232701,2013-11-16T06:28:34.0,-1.4599482441575868,-1.1753295357135236,-572.9168789106377
150.441,33.441,-1974.2836242434344,2013-11-16T09:24:45.0,0.1957361290374679,0.169898953639795,-638.304612192698
149.225,31.715,-1974.214623420505,2013-11-17T15:34:55.0,-0.07957583167614538,-0.04602236689505435,-1216.0512906538581
144.953,37.961,-1975.618394747882,2013-11-17T19:36:00.0,0.33562456295631626,0.1984377163768743,-834.1281774034204
147.886,32.059,-1966.4756635786382,2013-11-18T01:42:26.0,-0.011077790263391365,0.007695325191867635,-693.0565059973761
153.98,30.212,-1970.904356776703,2013-11-18T21:37:22.0,0.17582465651363546,0.20795745508635355,-575.8314409922958
145.826,36.153,-1975.3255826907746,2013-11-18T21:46:15.0,-0.15293647540932637,-0.08692686206070643,-792.4170920917832
151.711,33.304,-1972.0049796384205,2013-11-20T18:39:49.0,1.3454444428213763,1.081088463164975,-535.3419068992995
150.704,32.894,-1923.6240826534415,2013-11-20T22:06:14.0,0.820212554594165,0.7020818985307311,-586.596225988315
150.389,34.012,-1975.4956532723706,2013-11-22T10:27:44.0,0.3293872455776118,0.31303131576774224,-573.9667666941342
149.389,31.749,-1974.6025943902575,2013-11-22T15:24:31.0,-0.14770873583953778,-0.11263000885478662,-592.9400838206161
150.218,32.567,-1975.9339920872756,2013-11-22T22:58:21.0,0.30200843573222025,0.23595402097763674,-644.5285716316034
151.027,31.468,-1976.605877440391,2013-11-23T03:49:58.0,0.08670073299695025,0.03150396484732563,-693.9811089155177
143.057,34.932,-1926.8502708056499,2013-11-25T04:55:23.0,-0.23010312521917892,-0.18100110698024938,-545.7038076520031
151.376,33.737,-1973.8503555461207,2013-11-25T06:23:20.0,1.0946146514118296,0.9108627071073551,-521.2495156421325
151.333,32.82,-1973.9149974867407,2013-11-25T11:14:28.0,1.1526306216681539,0.9332850170645376,-547.1490178827522
149.372,34.475,-1974.4337018106992,2013-11-26T05:58:45.0,-0.4804703404619872,-0.3499363228500729,-750.5942799874257
146.78,36.921,-1973.6185219476254,2013-11-26T13:17:04.0,0.08272188952702593,0.0933000051863508,-336.51740296181856
149.628,31.672,-1974.7331735716548,2013-11-27T15:39:24.0,-0.11220418013616401,-0.07574741376258694,-743.5287865406066
153.147,30.573,-1975.1759000453612,2013-11-28T21:37:50.0,-0.0005713504575086458,0.03211539181873202,-516.5818588649191
150.446,33.895,-1973.902519197724,2013-11-29T18:57:19.0,0.9393520745997798,0.81599014496457,-556.971595349388
151.705,33.277,-1974.0946912675302,2013-11-30T00:43:17.0,1.2474279974220193,0.9788069610155206,-531.0846111137375
150.606,32.999,-1975.9606661741832,2013-12-02T11:22:11.0,1.0856567774763934,0.9383922030536473,-534.4049786804123
149.864,31.636,-1974.0503541444923,2013-12-02T15:59:57.0,-0.026917110925635163,-0.031127968517550328,-739.5136356382063
151.349,32.51,-1927.2476357464877,2013-12-03T03:32:02.0,0.5679299715510191,0.42155007876641165,-644.0366998387834
150.916,31.345,-1926.8431285499473,2013-12-03T04:35:50.0,0.044356881849351125,-0.014263313018365822,-674.2911764723758
149.808,33.559,-1973.9294715006818,2013-12-04T08:14:06.0,1.1444741990468812,0.9780872243073282,-574.7711191523005
151.444,33.965,-1974.1267535654333,2013-12-04T13:37:16.0,1.0110055245961842,0.8559392104348396,-570.9294277925393
143.572,35.856,-1926.9902288224337,2013-12-05T07:03:51.0,-2.3347312889466583,-1.7177671828920902,-595.2567230627826
150.088,31.684,-1974.6328731258109,2013-12-07T16:00:39.0,0.014555631690716732,-0.012546449623912204,-652.5547329108136
149.951,33.273,-1974.331410103607,2013-12-08T20:49:29.0,1.4100648099757773,1.1790993760554893,-551.1288302261347
152.503,30.855,-1970.5069105584416,2013-12-08T21:38:12.0,0.008239153621866882,0.024630802463733486,-475.0582782755904
150.723,34.481,-1973.1837575673037,2013-12-09T02:11:23.0,0.8787973033834742,0.7382392082733654,-535.189110577011
150.458,34.385,-1975.629243307022,2013-12-12T10:52:09.0,1.0812148735025924,0.877670620104276,-554.3440987627238
150.231,31.71,-1974.0383159027413,2013-12-12T15:54:55.0,-0.04745465540522473,-0.07204823672188698,-703.8444170572018
150.597,31.277,-1973.2920614659254,2013-12-13T06:25:39.0,0.06393838135104062,0.02170178101802883,-693.7940128229033
151.287,33.841,-1927.129335198521,2013-12-13T07:25:08.0,0.8289322645171064,0.5917475856129765,-594.7664884042873
150.282,33.452,-1974.222830474821,2013-12-13T08:58:23.0,1.3367659677390251,1.0980592235890203,-559.082012697483
149.758,34.676,-1973.4160316265627,2013-12-13T14:41:24.0,0.8968952341961672,0.7262559531260265,-580.7948929947322
144.709,36.352,-1972.6359629746976,2013-12-15T04:37:57.0,-2.3049898920008305,-1.696774572953984,-594.5379213662834
150.412,31.762,-1924.7106970425539,2013-12-17T15:57:36.0,-0.009981512084564227,-0.04326781398022172,-593.1473499577687
150.011,33.921,-1972.3834539063184,2013-12-17T21:36:11.0,1.3491119490632006,1.117503994565164,-555.1385268514041
149.112,34.824,-1972.102531916569,2013-12-18T03:55:21.0,1.283555828175532,1.0094493009244412,-553.006289334432
152.166,31.191,-1976.4539014001832,2013-12-18T21:50:33.0,-0.3004500291924641,-0.21090176384095527,-852.8915130398834
164.553,21.284,-1953.8568550064188,2013-12-19T21:48:23.0,-0.11261297700560836,-0.06372142745777558,-872.8050693093378
143.041,34.791,-1973.779995373212,2013-12-20T15:43:51.0,0.35789335441239956,0.260900704253372,-632.6486714985434
153.715,31.988,-1962.847464914479,2013-12-22T06:02:04.0,-0.21757144719815727,-0.14767190394295018,-583.075851111246
149.728,34.215,-1973.287802409985,2013-12-22T09:50:41.0,1.3550140248176235,1.0730465074941389,-558.9069852770032
148.952,35.009,-1975.3260714631135,2013-12-22T11:26:52.0,-0.030794341737379084,-0.02903939833662545,-336.0782464040804
150.445,31.776,-1974.50957378067,2013-12-22T15:52:05.0,-0.001207034037015399,-0.058069231822454666,-628.7114187351164
148.722,35.247,-1974.2133749988614,2013-12-22T16:39:35.0,-0.06361235508144819,-0.04127211850538239,-412.344832959952
150.222,31.288,-1974.864260626795,2013-12-23T03:41:47.0,0.08136591628226532,0.04519088750695813,-674.2943242077004
145.863,35.43,-1926.5701273052616,2013-12-25T07:11:23.0,-2.262612011887282,-1.5894072743713377,-644.56879601902
143.067,35.177,-1949.333558754891,2013-12-25T15:44:26.0,-1.2425238158391003,-0.9370589826753406,-531.4040230320895
149.383,34.866,-1924.5889345309479,2013-12-26T22:21:58.0,1.9025706851992406,1.496102968364273,-535.2703239263814
148.456,35.461,-1923.9190307508843,2013-12-27T06:06:10.0,0.19817051522141513,0.12452615794772143,-370.94939599880576
153.5,31.478,-1964.8976103655336,2013-12-27T06:08:04.0,-0.2094467152134297,-0.10992437143147446,-1102.3409515852286
150.281,31.736,-1974.8703333383646,2013-12-27T16:03:48.0,-0.021785204563547208,-0.05797669497832911,-593.1783576703242
146.88,33.927,-1975.2150194472656,2013-12-28T16:21:45.0,-0.25283740823686346,-0.2329972866238616,-713.8257012842987
151.945,31.222,-1976.5473647268395,2013-12-28T21:44:51.0,-0.3049308274092949,-0.2412174064057238,-752.9762411589186
143.248,35.347,-1974.609276379173,2013-12-30T15:55:27.0,-1.431111825971091,-1.0616954206333715,-547.4266969098586
153.496,31.308,-1959.0221777871093,2014-01-01T06:08:14.0,-0.06568046838101513,-0.008514586928712807,-706.8565723793837
148.231,35.493,-1975.2429571444682,2014-01-01T11:24:28.0,0.3854466729195275,0.2570439658566721,-306.7250717032793
149.972,31.593,-1974.7558673932474,2014-01-01T15:52:38.0,-0.03893194957527343,-0.047807973000628334,-601.1365396832927
149.39,31.216,-1975.7612893070864,2014-01-02T06:26:45.0,-0.02299664573374167,-0.006097927544581657,-654.6983134515144
155.177,31.007,-1974.909562717958,2014-01-02T20:22:55.0,0.054183302043517276,0.0765662242696077,-634.6122800862843
146.48,35.275,-1926.3011027983096,2014-01-04T04:26:39.0,-1.641580238568529,-1.2975579515021671,-545.2914877853042
143.726,35.09,-1974.063343458672,2014-01-04T15:55:44.0,-1.9451921234000713,-1.4564775726201773,-571.0721214779135
156.462,29.769,-1928.0723555353256,2014-01-04T22:07:41.0,0.12960270276652314,0.08128718296501415,-675.0699629208304
148.444,34.924,-1970.2168729039179,2014-01-04T23:06:47.0,2.197970428627649,1.655057976897933,-543.2188688673436
148.013,35.829,-1973.827922998757,2014-01-05T07:27:01.0,0.4700224787770251,0.2888394338426447,-281.5968421790935
153.54,30.981,-1958.0906242033022,2014-01-06T06:02:15.0,0.23614226025513596,0.21161881013795286,-632.6334931116097
149.631,31.547,-1950.4147457087372,2014-01-06T15:57:23.0,-0.027022565826155736,-0.044151808113961334,-581.0967244665852
148.391,34.406,-1973.5111542284862,2014-01-09T13:04:55.0,1.6378958886783455,1.2880688251302403,-537.3512929872826
143.944,34.855,-1974.2411104963949,2014-01-09T15:43:44.0,-0.3774914782488583,-0.2612634818019454,-705.7449041163301
147.902,35.853,-1970.3230249974029,2014-01-09T20:04:36.0,0.4343991615348247,0.26965039646799704,-325.30991841347634
148.171,32.701,-1959.2878815392035,2014-01-10T09:31:12.0,-0.32720436507694534,-0.2658667705965517,-659.5668567616774
153.596,30.776,-1958.1232295919638,2014-01-11T05:56:16.0,0.383880198574327,0.3401382063561727,-607.890391343845
147.835,35.139,-1975.107159946879,2014-01-11T09:23:18.0,0.30889825514714175,0.1861186912209111,-791.9928113235908
149.326,31.604,-1974.6851519140555,2014-01-11T15:46:05.0,-0.20657222953464918,-0.15362229429073446,-585.1936726838962
149.101,34.416,-1973.2832731799163,2014-01-14T01:59:24.0,1.0865633797352572,0.8353911976301631,-515.2276637053508
146.442,34.653,-1926.5032372222247,2014-01-14T07:18:29.0,-0.18620443598173658,-0.17926179085989177,-842.6569835592576
144.028,34.689,-1974.2301717124815,2014-01-14T15:49:07.0,-0.7162307068021735,-0.5294902433385864,-741.0443296575197
156.121,29.491,-1927.6227777220206,2014-01-14T22:08:02.0,0.20350910304936298,0.16756537334589813,-614.0927598706966
153.736,30.735,-1965.016699945163,2014-01-16T05:56:19.0,0.37090630187242307,0.3478310363784375,-632.6461313865295
148.974,31.559,-1974.338336233272,2014-01-16T15:38:27.0,-0.15294540975623871,-0.12434213312787354,-612.9110634370778
142.285,36.943,-1975.7679720704186,2014-01-16T18:51:06.0,0.18989091649062897,0.16877890154444236,-297.55744479155294
152.295,30.683,-1927.734142145877,2014-01-17T21:57:29.0,-0.22526411722556877,-0.14463063027554848,-733.4158542824081
149.617,35.394,-1973.912741258069,2014-01-18T14:15:16.0,-0.05411838546488919,-0.08810124089069146,-594.6868407108732
147.649,35.724,-1970.758333793103,2014-01-18T21:35:34.0,0.41046595165746375,0.24702076932491743,-343.04443321436327
144.291,39.15,-1972.8512314280142,2014-01-19T15:31:19.0,-0.2380614138925415,-0.15783359726330015,-281.592874256148
144.085,34.54,-1947.9655828507043,2014-01-19T16:05:52.0,-0.6698047555239823,-0.4618215624349469,-729.3605060008633
153.713,30.953,-1963.9981064531776,2014-01-21T06:02:07.0,0.41171222520114986,0.38065632004706684,-607.881652648253
147.421,37.186,-1974.1620521697032,2014-01-21T10:22:59.0,0.1290023606859018,0.10035194545016714,-356.922333786658
148.373,34.386,-1975.5307490320108,2014-01-21T11:20:55.0,1.8361857173503384,1.4574899939182149,-534.8370080267485
147.277,35.467,-1973.6249255643775,2014-01-23T10:50:08.0,0.25107610047385187,0.14286233674005777,-859.5627536932016
147.153,33.703,-1927.0536481111315,2014-01-24T07:36:12.0,0.27008020008964245,0.15995890812659352,-743.5209322814715
144.044,39.017,-1972.9043232867443,2014-01-24T15:46:13.0,-0.41357360355290407,-0.27019647456322843,-351.0185716885575
144.123,34.342,-1974.1514622084933,2014-01-24T15:55:04.0,-0.5492751974665887,-0.3916310637683346,-711.5741518482936
155.897,29.493,-1976.9205294940891,2014-01-24T22:08:23.0,0.20562708652683667,0.1842636722164303,-536.3413215811271
153.425,31.266,-1964.9317552754785,2014-01-26T06:02:08.0,0.19644925934608776,0.20366444361606004,-607.8661291255398
147.491,36.759,-1966.37034442971,2014-01-26T11:47:56.0,0.0011968829326739515,0.011850899728160037,-416.67864016199155
142.199,36.872,-1976.0951108013726,2014-01-26T19:13:20.0,0.13158624279511683,0.16378953982272032,-252.27729024875362
152.388,30.294,-1926.9089369366732,2014-01-27T21:45:50.0,-0.02804345022550322,-0.0020148917866200135,-535.5146311699947
146.634,34.766,-1974.0695012217393,2014-01-28T00:38:49.0,0.9393942960443818,0.6954146153270914,-612.2304619967081
146.532,37.519,-1923.4913080803947,2014-01-29T15:50:29.0,0.13679926619395769,0.0893237046842491,-358.79433112146324
144.016,34.224,-1973.630483041325,2014-01-29T15:56:59.0,-0.5984375986419312,-0.44923297256697386,-634.4612445750104
153.08,31.307,-1957.054693967759,2014-01-31T06:02:09.0,0.13363540748257463,0.153788836121708,-583.1085642400838
148.808,35.578,-1975.1299955885202,2014-01-31T08:48:03.0,0.27549075820777813,0.19043882100324844,-494.87476780805054
147.856,36.627,-1946.2340059323908,2014-01-31T12:04:14.0,0.18462981253172792,0.12102451927988228,-298.46775883352893
149.541,32.128,-1952.987112876652,2014-01-31T17:33:51.0,-0.35569666433802055,-0.26905381871943357,-693.2504854164765
146.336,34.224,-1974.1025468279254,2014-02-01T13:04:32.0,-0.17988146332630361,-0.19060939493519052,-697.5607700497818
154.788,31.079,-1976.6687911461088,2014-02-01T20:35:21.0,-0.018505286730952426,-0.0374323601768966,-495.9547909238075
148.657,34.342,-1976.1282873547955,2014-02-03T05:37:28.0,1.3673171568242943,1.085455041658058,-545.6325264458657
143.894,34.195,-1974.284540389853,2014-02-03T15:39:55.0,-0.4583483215159586,-0.3627778696387139,-678.2466827859702
146.307,37.477,-1973.9339186152379,2014-02-03T15:53:46.0,0.1952531574761108,0.09331291488472614,-701.7245146500912
155.676,29.608,-1967.555564514974,2014-02-03T22:08:43.0,0.07613588361016536,0.11439589586915912,-594.8749604285086
143.703,36.245,-1973.5198795521635,2014-02-04T21:00:49.0,-2.266409932726123,-1.6682906039150447,-578.9633646073642
152.809,31.223,-1964.938664986131,2014-02-05T06:08:19.0,0.07721253848215161,0.12397109133661527,-607.868267023163
148.042,36.728,-1965.7857635576263,2014-02-05T12:04:18.0,0.38515083809113404,0.2407604282898665,-297.47390496517363
143.779,36.608,-1976.0428173972255,2014-02-05T19:06:35.0,-1.4207729338594859,-1.0957512454913623,-426.60013688199854
146.301,33.738,-1924.56878673596,2014-02-06T01:29:58.0,-0.2679132024630279,-0.20186378412105896,-654.0160693328805
151.916,33.772,-1975.241141363914,2014-02-06T20:13:38.0,0.33882488088460583,0.2971321895870187,-595.462952617439
152.903,30.347,-1928.3767896575914,2014-02-06T21:46:11.0,0.09005330341184906,0.07400058014548118,-734.1284942178454
146.135,37.407,-1972.73686607943,2014-02-08T15:56:15.0,0.22100834425452784,0.10952722575853235,-341.38819581514093
143.973,34.21,-1974.1049171485595,2014-02-08T15:57:47.0,-0.3411819188806728,-0.19589273911403357,-525.9423276195212
144.282,36.253,-1973.8529101387298,2014-02-09T10:45:44.0,-2.6430454493155384,-1.8934165498376045,-583.0313173798949
152.722,31.077,-1960.042984602599,2014-02-10T06:08:20.0,0.1821054341112497,0.1690126699059536,-657.3786213941607
146.216,33.408,-1973.0793690322012,2014-02-10T13:58:59.0,-0.3854302117346126,-0.27781705853538097,-693.6707943379248
151.864,33.652,-1964.5403549415662,2014-02-12T06:06:54.0,-0.25653361751339215,-0.2328955676526169,-632.4927468539797
148.342,35.919,-1926.3894709944427,2014-02-13T07:11:52.0,0.45971724039794554,0.2753903700654868,-891.0026331794562
146.004,37.33,-1973.3895131319985,2014-02-13T16:00:57.0,0.20028390665484258,0.09006057417508455,-839.8494498310869
155.461,29.708,-1970.1964463308766,2014-02-13T22:03:10.0,-0.011835529147724842,-0.0338447285947822,-674.3802424622157
144.84,36.278,-1974.005814947077,2014-02-13T23:16:58.0,-2.3449086904750494,-1.730540482557608,-553.0648350700222
143.12,36.025,-1975.986980319726,2014-02-14T18:58:05.0,-2.1166223197407334,-1.5710482401654633,-561.1456475799336
145.985,33.251,-1973.9120886145352,2014-02-15T02:03:10.0,-0.21895729773633246,-0.18167376191301146,-847.9989345676236
152.845,31.01,-1963.9889957450494,2014-02-15T06:02:11.0,0.25805692274889486,0.24288208293981067,-657.382210560021
145.311,36.265,-1975.9551572786434,2014-02-15T19:37:08.0,-2.1087404189136816,-1.6078710305410822,-537.3831703997515
153.406,30.428,-1926.8881712252685,2014-02-16T21:40:39.0,0.12100690624088437,0.11688549747379999,-535.1126030599692
151.993,33.202,-1964.61531704222,2014-02-17T06:18:50.0,-0.3133534561190443,-0.2816322859740687,-632.5168848764791
145.4,36.249,-1973.5585569272032,2014-02-18T11:12:46.0,-2.202907821352485,-1.6677900063522098,-543.3342394670552
145.945,37.544,-1973.9221343259007,2014-02-18T15:42:37.0,0.25235581130844636,0.0928067517399039,-905.1548292230517
144.697,34.348,-1974.3766289172597,2014-02-18T15:52:35.0,-0.38946775326004984,-0.2825995627753209,-731.5094671185499
145.762,33.246,-1974.5522789478691,2014-02-19T15:29:08.0,-0.3049607763493615,-0.2529553876448907,-873.7178931308251
152.855,31.163,-1964.9482974133439,2014-02-20T06:14:12.0,0.11273175377094838,0.1389467511907083,-657.3740079147578
154.925,30.971,-1973.8332222475178,2014-02-21T20:08:42.0,0.04181724917375694,0.0726419258105575,-654.414418957352
149.318,31.686,-1951.8780087159055,2014-02-22T01:31:15.0,-0.18478376050120626,-0.13112497021523642,-692.8799904289466
152.257,33.043,-1957.7560320038815,2014-02-22T06:06:59.0,-0.23176278673996853,-0.18592066029281573,-682.014501505024
143.503,36.487,-1926.096618666313,2014-02-22T21:49:01.0,-1.8760790394603193,-1.415939832244464,-595.2237089136381
146.005,36.215,-1924.0968735762117,2014-02-23T01:02:47.0,-1.3832993728029992,-1.0451817856708698,-479.80412017157335
148.55,35.936,-1973.5931121549622,2014-02-23T05:15:26.0,0.5022544002294744,0.33406397493752815,-307.4070226833142
145.053,34.489,-1973.97895915301,2014-02-23T15:49:36.0,-0.25630349451081524,-0.16686845981165796,-642.4340856194252
145.516,37.659,-1973.5184248685957,2014-02-23T16:08:22.0,0.4062983591114492,0.20448454835923985,-800.3101737739637
155.007,29.437,-1973.9775987521882,2014-02-23T22:09:30.0,0.12237851826339703,0.10366147317125643,-654.2968810517635
145.433,36.596,-1970.3516605866164,2014-02-24T19:10:40.0,0.1326489224832332,0.09040681510609576,-349.23150961313854
152.522,31.264,-1958.0454089577524,2014-02-25T06:14:22.0,0.1468058707393867,0.15300393438233653,-606.8760609309588
146.682,36.117,-1976.187325999251,2014-02-25T18:59:55.0,-0.8229613960656676,-0.600790928252752,-450.45162232240136
153.341,30.22,-1928.3964557632853,2014-02-26T21:47:01.0,0.11627030737313367,0.12607830044446217,-614.453167021135
152.238,32.981,-1943.9942199850823,2014-02-27T06:13:03.0,-0.2056122595541061,-0.0959189900642134,-706.758330214466
146.599,36.514,-1975.6561453303204,2014-02-27T13:29:48.0,0.16128680518099395,0.12416581579097638,-327.3028897149536
145.157,37.558,-1971.5992822163726,2014-02-28T15:49:45.0,0.4045031427650223,0.2296059782717747,-901.2403153424555
145.202,34.575,-1973.6692459596193,2014-02-28T15:57:57.0,-0.31119460654246806,-0.22380163867788,-614.6854846853577
146.58,36.667,-1972.0010362622163,2014-03-04T02:17:42.0,0.2631872019874299,0.17588200649144659,-329.23102513825785
152.322,32.971,-1964.6536000216875,2014-03-04T06:12:56.0,-0.24658224851152302,-0.1597422630943241,-682.0186392835399
149.527,32.032,-1969.3328715573646,2014-03-04T17:34:17.0,0.022372575452707183,0.0192795743224597,-804.6657893528849
145.219,35.924,-1927.5689903412851,2014-03-04T21:51:12.0,-2.2497962288248847,-1.7105035909244628,-534.864570604408
145.094,34.736,-1973.5828857477197,2014-03-05T15:50:44.0,-0.19886127298571393,-0.09093618869314331,-692.0285694153268
145.04,37.579,-1973.5226652709734,2014-03-05T15:52:27.0,0.40395760659636354,0.21929868986387271,-958.6567656730814
143.219,38.712,-1924.5738651698784,2014-03-05T15:59:58.0,-0.370488303416566,-0.1573072731726068,-580.7956770463848
154.62,29.394,-1976.7391284892456,2014-03-05T22:09:48.0,0.005955456582827547,-0.014253319176289305,-654.1010701404358
147.087,35.935,-1973.9768096939886,2014-03-06T19:27:23.0,0.22128723748905327,0.16460238813637537,-257.92963857640575
146.952,36.746,-1975.4878307506992,2014-03-07T19:19:32.0,0.23307526599601175,0.13641594544764693,-459.7367348600756
146.292,36.75,-1973.4910347878456,2014-03-08T15:08:04.0,0.24536240855123806,0.15473525198242008,-297.69138903978944
153.198,30.289,-1974.7291626023746,2014-03-08T21:41:23.0,0.008303274925477508,0.024012056639847797,-753.5279551664811
152.161,32.876,-1962.7019707738768,2014-03-09T06:18:59.0,-0.35419517861758804,-0.23314382535109351,-681.0344110399208
145.078,34.911,-1973.9267376694497,2014-03-10T16:01:25.0,-0.4405700509587137,-0.26261539085861,-781.030502150928
145.046,37.327,-1924.4092127152883,2014-03-10T16:03:53.0,0.3057364101179697,0.1637429883338101,-835.8855653272858
145.908,36.751,-1970.7375841116486,2014-03-13T04:17:45.0,0.14471493829859014,0.06390007036066747,-810.4996173968448
154.187,30.029,-1976.4427761354289,2014-03-13T20:17:58.0,0.07308920403973311,0.0575991159989953,-674.3630013687758
152.359,33.146,-1964.6246102397245,2014-03-14T06:13:08.0,-0.28683536868763904,-0.28096469570199856,-608.761104965281
147.343,37.184,-1975.2439492051421,2014-03-14T18:48:13.0,0.27724161775206124,0.15925051842481514,-317.77948997784654
147.317,35.434,-1926.8645898414145,2014-03-14T21:53:32.0,0.3209657021697562,0.2087298407164317,-297.21032665359746
144.952,34.972,-1974.4768188543967,2014-03-15T15:53:52.0,-0.583033315270353,-0.40087615455011144,-683.8414484412026
145.11,37.428,-1973.3821445736864,2014-03-15T16:04:42.0,0.45117740952537183,0.3304545683124696,-438.3162323464083
154.443,29.325,-1928.5336272338104,2014-03-15T22:10:03.0,-0.03140452643391214,-0.047200074627674046,-485.521198030455
147.367,36.197,-1976.0652825441937,2014-03-16T19:10:51.0,0.34991298072461297,0.2146904471188433,-323.516114631516
145.905,36.653,-1973.0850841131928,2014-03-17T16:25:05.0,0.18291312794407802,0.1819107450455343,-434.36441667378983
146.133,36.816,-1975.9966412345877,2014-03-17T19:19:31.0,0.1650197227535458,0.09189872890086667,-733.4290690579784
153.958,30.032,-1976.8358619199603,2014-03-18T20:45:57.0,-0.048891160687529314,-0.037049347337151366,-575.2455116832764
152.968,30.345,-1972.35906521669,2014-03-18T21:35:37.0,-0.18204648677537597,-0.1614061051232598,-693.4505801593907
144.533,34.749,-1974.3870547463828,2014-03-20T15:43:05.0,-0.6502748589731616,-0.4363284718434194,-836.5493074766728
144.187,39.105,-1973.242666140743,2014-03-20T15:43:31.0,0.16706543956021166,0.09442425315287539,-252.32601021812397
144.995,37.677,-1948.117531554861,2014-03-20T15:52:41.0,0.4056610264741238,0.2240744346444532,-779.0309356268332
146.081,36.659,-1973.7822612178306,2014-03-22T04:59:13.0,0.21656215408958102,0.17897451690252197,-398.7116010747344
147.347,34.301,-1927.7420148959657,2014-03-24T21:37:05.0,1.450249518323135,1.1268506178248936,-554.5461456163844
150.783,34.43,-1976.1133383243887,2014-03-25T04:50:26.0,-0.35259273369089,-0.22808309725394435,-594.8354463542248
143.997,34.348,-1948.843652636495,2014-03-25T15:42:56.0,-0.4405156480330166,-0.33361267336837885,-622.6460711149733
144.783,37.887,-1973.232437253666,2014-03-25T15:46:35.0,0.267607489156236,0.1625493161800067,-561.1718326154082
154.308,28.888,-1974.849708381977,2014-03-25T22:10:25.0,0.1454466053128377,0.11671961324378266,-654.5231080966229
150.194,32.252,-1967.329483901415,2014-03-26T01:33:31.0,-0.09560428412159235,-0.0751581498612428,-513.0438612868656
146.284,36.566,-1973.6706369449503,2014-03-26T18:47:52.0,0.1788384244163194,0.10673439267204021,-503.8033771773014
147.277,36.387,-1975.8453504472661,2014-03-26T19:28:33.0,0.19985785941747627,0.11697808009054861,-281.89037039571997
146.533,36.569,-1975.8628529801624,2014-03-27T19:12:30.0,0.2579282540783847,0.1591429456223755,-741.1798393432468
152.474,30.253,-1928.0962091577337,2014-03-28T21:53:59.0,-0.25870736701548697,-0.2242105937155028,-614.9466470441001
142.585,36.056,-1927.2515576664132,2014-03-30T21:46:12.0,-0.29497712439970364,-0.22772069788108318,-515.0552245467811
149.256,34.721,-1926.9837707618694,2014-04-03T21:50:06.0,1.3749969118264642,1.1168740484594117,-575.1197845404238
146.307,35.952,-1973.7870877633554,2014-04-04T21:36:06.0,0.20002146132032209,0.2121621088848066,-416.74786374971785
154.126,28.905,-1971.7968920839526,2014-04-04T22:16:50.0,0.028576642802085103,0.026723605687789243,-733.4205939675411
147.865,36.365,-1976.1835917191036,2014-04-05T19:11:34.0,-0.16517919448896284,-0.07962291054769949,-622.7544586708991
146.588,35.84,-1976.2156443845008,2014-04-06T19:20:58.0,0.06194082682624717,0.10887811639042935,-622.7237949678484
151.815,30.422,-1926.9876019844444,2014-04-07T21:48:26.0,-0.3323354471709052,-0.2723608050701084,-595.3314281792748
146.142,35.27,-1973.186634611879,2014-04-09T10:18:12.0,-0.8147345000662127,-0.5687140163557094,-462.14382679033815
145.36,35.777,-1927.0035539414891,2014-04-09T21:51:21.0,-0.7419546824965697,-0.548866828570309,-615.0568023739904
147.699,35.678,-1926.5284359966718,2014-04-13T21:55:14.0,0.11832064735169406,0.09643853319636146,-277.9721790185162
146.235,34.444,-1973.4063791523058,2014-04-13T22:09:49.0,1.0715955408897704,0.8553641153748154,-606.7139370101282
150.835,34.013,-1927.101022819661,2014-04-14T04:14:35.0,-0.5008409692388347,-0.35440857642964446,-644.8456377866752
144.684,39.002,-1973.5460268963714,2014-04-14T15:57:09.0,0.22302696480631481,0.08718067902649158,-418.496669861339
153.93,29.202,-1970.5703849668473,2014-04-14T22:17:08.0,-0.3010210080866125,-0.2027019326984239,-555.8689428460237
149.183,32.346,-1974.5933164887103,2014-04-16T09:37:54.0,-0.15854199288248594,-0.1196146849507489,-692.8420766398434
146.586,34.882,-1976.4590899104323,2014-04-16T19:06:56.0,1.8156057408373336,1.4192795003826963,-508.0073396933459
148.629,34.457,-1972.666554219015,2014-04-17T17:48:41.0,0.30445148516505843,0.19688228295720572,-694.1033771312223
154.254,29.781,-1974.7108365508577,2014-04-17T20:31:15.0,0.062250840208383056,0.025601435151931886,-654.2790505639143
151.596,30.217,-1927.806515002424,2014-04-17T21:54:44.0,-0.2270214536159048,-0.1647264600745795,-595.2422300560523
146.694,33.603,-1974.964597200692,2014-04-18T11:10:31.0,1.169763312987466,0.990045042796977,-539.5470503229133
144.251,39.101,-1973.4202663726064,2014-04-19T15:57:07.0,0.14668881094628328,0.041488762007924326,-481.8291146965935
146.48,34.02,-1926.7063490185685,2014-04-19T21:41:31.0,1.6089419640505525,1.2645712903178041,-486.22502350831184
147.126,33.733,-1974.618222923853,2014-04-22T23:54:27.0,1.4022472330426,1.1373848066135652,-501.83739622470773
147.424,35.772,-1975.9815648892622,2014-04-23T21:54:17.0,-0.037461857177086666,-0.005264942502777867,-446.13654936998444
